LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
THA,MEATCONSUMP,POULTRY,KG_CAP,A,2004,7.969,
THA,MEATCONSUMP,POULTRY,KG_CAP,A,2005,10.222,
THA,MEATCONSUMP,POULTRY,KG_CAP,A,2006,9.053,
THA,MEATCONSUMP,POULTRY,KG_CAP,A,2007,10.104,
THA,MEATCONSUMP,POULTRY,KG_CAP,A,2008,8.334,
THA,MEATCONSUMP,POULTRY,KG_CAP,A,2009,8.368,
THA,MEATCONSUMP,POULTRY,KG_CAP,A,2010,8.266,
THA,MEATCONSUMP,POULTRY,KG_CAP,A,2011,8.17,
THA,MEATCONSUMP,POULTRY,KG_CAP,A,2012,9.703,
THA,MEATCONSUMP,POULTRY,KG_CAP,A,2013,12.653,
THA,MEATCONSUMP,POULTRY,KG_CAP,A,2014,13.737,
THA,MEATCONSUMP,POULTRY,KG_CAP,A,2015,10.445,
THA,MEATCONSUMP,POULTRY,KG_CAP,A,2016,8.883,
THA,MEATCONSUMP,POULTRY,KG_CAP,A,2017,7.901,
THA,MEATCONSUMP,POULTRY,KG_CAP,A,2018,8.288,
THA,MEATCONSUMP,POULTRY,KG_CAP,A,2019,7.825,
THA,MEATCONSUMP,POULTRY,KG_CAP,A,2020,7.902,
THA,MEATCONSUMP,POULTRY,KG_CAP,A,2021,7.992,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.021,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0.022,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.026,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.02,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.018,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,1995,0.016,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.012,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.012,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,1998,0.013,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,1999,0.013,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2000,0.014,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.019,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2002,0.018,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2003,0.019,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2004,0.026,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2005,0.028,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2006,0.027,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2007,0.033,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2008,0.032,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2009,0.029,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2010,0.03,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2011,0.035,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2012,0.039,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2013,0.043,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.043,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2015,0.043,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2016,0.047,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2017,0.043,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2018,0.047,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2019,0.042,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2020,0.043,
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2021,0.044,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,1990,0,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,1991,0,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,1992,20.716,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,1993,17.544,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,1994,15.857,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,1995,13.499,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,1996,11.023,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,1997,10.919,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,1998,9.586,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,1999,9.21,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2000,11.912,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2001,7.978,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2002,8.212,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2003,8.274,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2004,8.004,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2005,8.249,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2006,8.839,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2007,7.998,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2008,7.585,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2009,6.798,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2010,6.417,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2011,6.041,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2012,5.815,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2013,6.325,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2014,6.111,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2015,5.496,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2016,5.345,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2017,5.016,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2018,5.027,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2019,4.622,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2020,4.644,
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2021,4.685,
UKR,MEATCONSUMP,PIG,KG_CAP,A,1990,0,
UKR,MEATCONSUMP,PIG,KG_CAP,A,1991,0,
UKR,MEATCONSUMP,PIG,KG_CAP,A,1992,17.716,
UKR,MEATCONSUMP,PIG,KG_CAP,A,1993,15.327,
UKR,MEATCONSUMP,PIG,KG_CAP,A,1994,13.12,
UKR,MEATCONSUMP,PIG,KG_CAP,A,1995,12.338,
UKR,MEATCONSUMP,PIG,KG_CAP,A,1996,12.144,
UKR,MEATCONSUMP,PIG,KG_CAP,A,1997,10.89,
UKR,MEATCONSUMP,PIG,KG_CAP,A,1998,10.607,
UKR,MEATCONSUMP,PIG,KG_CAP,A,1999,10.107,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2000,11.914,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2001,9.554,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2002,9.794,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2003,10.267,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2004,9.9,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2005,9.046,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2006,9.792,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2007,11.943,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2008,13.502,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2009,11.661,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2010,13.043,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2011,13.738,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2012,16.069,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2013,16.161,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2014,13.405,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2015,12.863,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2016,13.144,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2017,13.01,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2018,13.009,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2019,12.924,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2020,12.86,
UKR,MEATCONSUMP,PIG,KG_CAP,A,2021,13.037,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,1990,0,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,1991,0,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,1992,8.544,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,1993,6.237,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,1994,4.556,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,1995,4.064,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,1996,5.372,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,1997,4.237,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,1998,4.443,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,1999,5.208,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2000,4.413,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2001,6.059,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2002,7.243,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2003,8.224,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2004,12.807,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2005,12.522,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2006,14.584,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2007,16.228,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2008,20.438,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2009,20.936,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2010,21.209,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2011,20.029,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2012,22.116,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2013,21.936,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2014,21.244,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2015,21.142,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2016,20.491,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2017,21.062,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2018,21.576,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2019,22.304,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2020,22.693,
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2021,23.162,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.599,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.514,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.734,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,1995,0.66,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.543,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.416,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,1998,0.364,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,1999,0.337,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2000,0.303,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.277,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2002,0.301,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2003,0.303,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2004,0.307,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2005,0.304,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2006,0.276,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2007,0.29,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2008,0.326,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2009,0.341,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2010,0.406,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2011,0.379,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2012,0.383,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2013,0.365,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.283,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2015,0.27,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2016,0.265,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2017,0.269,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2018,0.276,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2019,0.277,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2020,0.28,
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2021,0.282,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,1990,1.686,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,1991,1.661,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,1992,1.702,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,1993,1.648,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,1994,1.664,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,1995,1.675,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,1996,1.61,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,1997,1.485,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,1998,1.457,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,1999,1.577,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2000,1.622,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2001,1.678,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2002,1.711,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2003,1.736,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2004,1.878,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2005,2.199,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2006,2.506,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2007,3.316,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2008,4.199,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2009,4.966,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2010,4.643,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2011,6.394,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2012,6.545,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2013,8.328,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2014,10.075,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2015,9.75,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2016,9.63,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2017,10.584,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2018,8.935,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2019,8.145,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2020,8.254,
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2021,8.422,
VNM,MEATCONSUMP,PIG,KG_CAP,A,1990,8.147,
VNM,MEATCONSUMP,PIG,KG_CAP,A,1991,7.731,
VNM,MEATCONSUMP,PIG,KG_CAP,A,1992,8.857,
VNM,MEATCONSUMP,PIG,KG_CAP,A,1993,9.226,
VNM,MEATCONSUMP,PIG,KG_CAP,A,1994,9.972,
VNM,MEATCONSUMP,PIG,KG_CAP,A,1995,10.38,
VNM,MEATCONSUMP,PIG,KG_CAP,A,1996,10.698,
VNM,MEATCONSUMP,PIG,KG_CAP,A,1997,10.972,
VNM,MEATCONSUMP,PIG,KG_CAP,A,1998,11.547,
VNM,MEATCONSUMP,PIG,KG_CAP,A,1999,12.271,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2000,13.646,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2001,14.302,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2002,15.608,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2003,16.836,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2004,21.186,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2005,21.07,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2006,23.812,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2007,23.294,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2008,25.071,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2009,27.278,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2010,26.871,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2011,27.192,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2012,27.708,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2013,28.666,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2014,29.652,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2015,29.843,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2016,30.27,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2017,30.508,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2018,31.399,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2019,25.953,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2020,25.017,
VNM,MEATCONSUMP,PIG,KG_CAP,A,2021,25.927,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,1990,2.188,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,1991,2.08,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,1992,2.172,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,1993,2.038,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,1994,2.024,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,1995,2.051,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,1996,2.265,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,1997,3.238,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,1998,3.362,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,1999,3.607,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2000,4.005,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2001,4.18,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2002,4.62,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2003,4.855,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2004,4.504,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2005,4.184,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2006,4.895,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2007,6.288,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2008,7.936,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2009,9.017,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2010,10.864,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2011,15.451,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2012,12.231,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2013,11.999,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2014,12.852,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2015,15.062,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2016,13.502,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2017,11.894,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2018,15.361,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2019,16.208,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2020,16.521,
VNM,MEATCONSUMP,POULTRY,KG_CAP,A,2021,16.867,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.036,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0.03,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.029,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.032,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.038,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,1995,0.049,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.054,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.053,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,1998,0.053,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,1999,0.052,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2000,0.053,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.053,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2002,0.058,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2003,0.065,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2004,0.083,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2005,0.097,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2006,0.11,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2007,0.119,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2008,0.099,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2009,0.096,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2010,0.092,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2011,0.087,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2012,0.079,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2013,0.089,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.108,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2015,0.125,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2016,0.123,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2017,0.159,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2018,0.164,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2019,0.163,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2020,0.167,
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2021,0.171,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,1990,6.564,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,1991,6.664,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,1992,6.936,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,1993,6.796,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,1994,6.853,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,1995,6.844,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,1996,6.793,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,1997,6.817,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,1998,6.734,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,1999,6.744,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2000,6.731,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2001,6.516,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2002,6.677,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2003,6.691,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2004,6.687,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2005,6.724,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2006,6.861,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2007,6.941,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2008,6.77,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2009,6.635,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2010,6.574,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2011,6.449,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2012,6.433,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2013,6.472,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2014,6.362,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2015,6.308,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2016,6.357,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2017,6.375,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2018,6.401,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2019,6.421,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2020,6.391,
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2021,6.377,
WLD,MEATCONSUMP,PIG,KG_CAP,A,1990,9.687,
WLD,MEATCONSUMP,PIG,KG_CAP,A,1991,9.919,
WLD,MEATCONSUMP,PIG,KG_CAP,A,1992,9.888,
WLD,MEATCONSUMP,PIG,KG_CAP,A,1993,10.43,
WLD,MEATCONSUMP,PIG,KG_CAP,A,1994,10.7,
WLD,MEATCONSUMP,PIG,KG_CAP,A,1995,10.637,
WLD,MEATCONSUMP,PIG,KG_CAP,A,1996,10.478,
WLD,MEATCONSUMP,PIG,KG_CAP,A,1997,10.887,
WLD,MEATCONSUMP,PIG,KG_CAP,A,1998,11.402,
WLD,MEATCONSUMP,PIG,KG_CAP,A,1999,11.253,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2000,11.384,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2001,11.445,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2002,11.59,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2003,11.619,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2004,11.587,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2005,11.722,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2006,11.893,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2007,11.627,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2008,11.935,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2009,12.116,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2010,12.247,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2011,12.197,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2012,12.439,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2013,12.577,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2014,12.723,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2015,12.632,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2016,12.435,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2017,12.394,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2018,12.327,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2019,11.091,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2020,10.678,
WLD,MEATCONSUMP,PIG,KG_CAP,A,2021,10.817,
WLD,MEATCONSUMP,POULTRY,KG_CAP,A,1990,5.956,
WLD,MEATCONSUMP,POULTRY,KG_CAP,A,1991,6.781,
WLD,MEATCONSUMP,POULTRY,KG_CAP,A,1992,7.172,
WLD,MEATCONSUMP,POULTRY,KG_CAP,A,1993,7.399,
WLD,MEATCONSUMP,POULTRY,KG_CAP,A,1994,7.845,
WLD,MEATCONSUMP,POULTRY,KG_CAP,A,1995,8.356,
WLD,MEATCONSUMP,POULTRY,KG_CAP,A,1996,8.475,
WLD,MEATCONSUMP,POULTRY,KG_CAP,A,1997,8.775,
WLD,MEATCONSUMP,POULTRY,KG_CAP,A,1998,9.069,
WLD,MEATCONSUMP,POULTRY,KG_CAP,A,1999,9.434,
WLD,MEATCONSUMP,POULTRY,KG_CAP,A,2000,9.75,
WLD,MEATCONSUMP,POULTRY,KG_CAP,A,2001,9.986,
WLD,MEATCONSUMP,POULTRY,KG_CAP,A,2002,10.341,
WLD,MEATCONSUMP,POULTRY,KG_CAP,A,2003,10.448,
WLD,MEATCONSUMP,POULTRY,KG_CAP,A,2004,10.643,
WLD,MEATCONSUMP,POULTRY,KG_CAP,A,2005,10.904,
